818076	wiki:simple:htchighroad:sent000087	Results like this and also High-Road's performance at the Giro d'Italia helped the team secure a sponsor for the end of the year  On June 15, 2008 Columbia Sportswear announced a three year sponsorship of the team beginning on July 5, the start of the Tour de France.
818077	wiki:simple:htchighroad:sent000088	The team's new name is "Team Columbia".
831053	wiki:simple:hyloxalus_abditaurantius:sent000004	Scientists think it can live in places that humans have changed.
831054	wiki:simple:hyloxalus_abditaurantius:sent000005	People have seen this frog between 1280 and 2110 meters above sea level.<ref name=IUCN />  Some of the places this frog lives are protected parks: Parque Regional Ucumari, Parque Regional Barbas-Bremen, Parque Nacional Tatamá, and Parque Nacional Farrallones de Cali.<ref name=IUCN />  The female frog lays eggs on dead leaves on the ground.
831055	wiki:simple:hyloxalus_abditaurantius:sent000006	After the eggs hatch, the adult frogs carry the tadpoles to water.<ref name=IUCN />  Scientists say this frog is in big danger of dying out because human beings change the places where it lives to make farms, get wood to build with, and make places for animals to eat grass.
831056	wiki:simple:hyloxalus_abditaurantius:sent000007	Years ago, many of these frogs died.
831057	wiki:simple:hyloxalus_abditaurantius:sent000008	Scientists think the fungal disease chytridiomycosis could have killed them, but they are not sure.
831059	wiki:simple:hyloxalus_aeruginosus:sent000001	It lives in Peru.<ref name=AMNH></ref><ref name=Amph></ref><ref name=IUCN></ref>  The adult male frog can be as big as 25.0 mm long from nose to rear end and the adult female frog can be as big as 29.2 mm long.
831060	wiki:simple:hyloxalus_aeruginosus:sent000002	This frog has disks on the toes of all four feet for climbing.
831061	wiki:simple:hyloxalus_aeruginosus:sent000003	The skin of the frog's back is green in color with some blue.
831062	wiki:simple:hyloxalus_aeruginosus:sent000004	There are blue-white marks on the sides of the body.
831063	wiki:simple:hyloxalus_aeruginosus:sent000005	There is gray color near the marks.
844038	wiki:simple:illegal_logging:sent000003	Illegal logging may include logging tree species which are protected by law, or logging them in places where it is forbidden.
844039	wiki:simple:illegal_logging:sent000004	Illegal logging is a major factor in deforestation.
844040	wiki:simple:illegal_logging:sent000005	It also threatens many species, because illegal logging may destroy their habitat.
844041	wiki:simple:illegal_logging:sent000006	It is estimated that illegal logging on public land alone causes US$10 billion in loss of assets and revenue annually.<ref></ref> Good estimates show that more than half of the logging that is done globally is illegal.<ref></ref>   Illegal logging is a very big problem.
844042	wiki:simple:illegal_logging:sent000007	It causes huge damage to forests, local communities, and the economies of many countries.
844044	wiki:simple:illegal_logging:sent000009	Scientists are finding new ways to find out where a tree came from.<ref></ref>  Illegal logging leads to deforestation which leads to global warming.
844045	wiki:simple:illegal_logging:sent000010	It also causes loss of biodiversity.
844046	wiki:simple:illegal_logging:sent000011	Illegal logging encourages corruption and tax evasion.
844047	wiki:simple:illegal_logging:sent000012	It also reduces the income small and large scale industries.
844048	wiki:simple:illegal_prime:sent000000	An illegal prime is a special prime number.
857023	wiki:simple:ink:sent000013	Ink in a ballpoint pen (biro) is a kind of gel.
857024	wiki:simple:ink:sent000014	It is held in a thin long cylinder (tube) inside the pen.
857025	wiki:simple:ink:sent000015	The ink does not fall out of the cylinder as it sticks to the sides of the tube.
857026	wiki:simple:ink:sent000016	Therefore, ballpoint pens can be used in a wider range of circumstances compared to water-based inks.  .
857027	wiki:simple:ink_cartridge:sent000000	See cartridge for other meanings  An ink cartridge is a small container that contains ink.
857029	wiki:simple:ink_cartridge:sent000002	There may be one cartridge per color.
857030	wiki:simple:ink_cartridge:sent000003	Sometimes, there is also just one cartridge for several colors.
857031	wiki:simple:ink_cartridge:sent000004	Cartridge package could be initial.
857032	wiki:simple:ink_cartridge:sent000005	It is not relying upon pipeline.
857033	wiki:simple:inka_bause:sent000000	Inka Bause (born 21 November 1968 in Leipzig) is a German schlager singer, TV presenter and actress.
870008	wiki:simple:iranic_peoples:sent000004	The country called after them was ruled by their principal tribe, the "Royal Scyths" (Her. iv.
870009	wiki:simple:iranic_peoples:sent000005	20), who were of Iranian stock and called themselves "Skolotoi" (...)"   "[T]rue Scyths seems to be those whom [Herodotus] calls Royal Scyths, that is, the group who claimed hegemony [...] apparently warrior-pastoralists.
870010	wiki:simple:iranic_peoples:sent000006	It is generally agreed, from what we know of their names, that these were people of Iranian stock (...)"   "The physical characteristics of the Scythians correspond to their cultural affiliation: their origins place them within the group of Iranian peoples."   "The Scythian kingdom [...] was succeeded in the Russian steppes by an ascendancy of various Sarmatian tribes — Iranians, like the Scythians themselves."   "The general view is that both agricultural and nomad Scythians were Iranian."  "The majority of the “Eastern” Iranian tribes – Scythians, Alani, Massagetae, Sakas, Chorasmians, Sogdians – remained on the territory of south-eastern Europe and in Central Asia."</ref> Dahae, Sakas,<ref>: "The majority of the “Eastern” Iranian tribes – Scythians, Alani, Massagetae, Sakas, Chorasmians, Sogdians – remained on the territory of south-eastern Europe and in Central Asia."</ref> Medes, Bactrians, Sogdians,<ref>: "The majority of the “Eastern” Iranian tribes – Scythians, Alani, Massagetae, Sakas, Chorasmians, Sogdians – remained on the territory of south-eastern Europe and in Central Asia."</ref> Sarmatians, Parthians, Persians, Khwarezmians,<ref>: "The majority of the “Eastern” Iranian tribes – Scythians, Alani, Massagetae, Sakas, Chorasmians, Sogdians – remained on the territory of south-eastern Europe and in Central Asia."</ref> Cimmerians.<ref>: "CIMMERIANS, a nomadic people, most likely of Iranian origin (...)"   "[B]oth Cimmerians and Scythians were Iranian peoples."</ref>  BORJIAN, Habib.
870011	wiki:simple:iranic_peoples:sent000007	"NORTH IRANIC PEOPLES IN THE ENCYCLOPÆDIA IRANICA." NARTAMONGæ (2019): 413.
870012	wiki:simple:iranic_peoples:sent000008	Gregoratti, Leonardo.
870014	wiki:simple:iranic_peoples:sent000010	Toops, Stanley.
870015	wiki:simple:iranic_peoples:sent000011	"The Population Landscape of Xinjiang/East Turkestan." Inner Asia 2.2 (2000): 155-170.
870016	wiki:simple:iranic_peoples:sent000012	Gnoli, Gh.
870017	wiki:simple:iranic_peoples:sent000013	"Iranic Identity as a historical problem: the beginnings of a national awareness under the Achaemenians." The East and the Meaning of History (1992): 147-167.
870018	wiki:simple:iranic_peoples:sent000014	Lambton, Ann KS.
882994	wiki:simple:ivor_broadis:sent000004	He also played for England 14 times, including at the 1954 FIFA World Cup.
882995	wiki:simple:ivor_broadis:sent000005	He scored eight goals for his country in the early 1950s.
882996	wiki:simple:ivor_broadis:sent000006	Broadis was born in the Isle of Dogs, Poplar in East London.
882997	wiki:simple:ivor_danvers:sent000000	Ivor Colin Danvers (14 July 1932 in Westcliff-on-Sea, Essex – 13 March 2020) was a British actor who played Geraid Uruquhart in the BBC drama series Howards' Way.
882998	wiki:simple:ivor_danvers:sent000001	He also guest starred in Minder, Z Cars, Softly, Softly, Terry and June, Tenko and Juliet Bravo.
883000	wiki:simple:ivor_grattan-guinness:sent000001	He was a historian of mathematics and logic.<ref></ref>   Grattan-Guinness was born in Bakewell, Derbyshire.
883001	wiki:simple:ivor_novello_award_for_best_song_musically_and_lyrically:sent000000	The Ivor Novello Award for Best Song Musically and Lyrically is an award given every year by the Ivors Academy at the Ivor Novello Awards.
883002	wiki:simple:ivor_novello_award_for_best_song_musically_and_lyrically:sent000001	The award is given for good songwriting and composing in the United Kingdom and Ireland.
883003	wiki:simple:ivor_novello_award_for_best_song_musically_and_lyrically:sent000002	The award was first given in 1968.
883004	wiki:simple:ivor_novello_award_for_best_song_musically_and_lyrically:sent000003	John Lennon and Paul McCartney were the first people to win it for their song "She's Leaving Home", performed by The Beatles.
895979	wiki:simple:james_l_nagle:sent000002	1.</ref> was an American architect.
895980	wiki:simple:james_l_nagle:sent000003	He was known for being part of the Chicago Seven.
895981	wiki:simple:james_l_nagle:sent000004	He was born in Iowa City, Iowa.
895982	wiki:simple:james_l_nagle:sent000005	Nagle taught design at the University of Illinois at Chicago (UIC) and the Illinois Institute of Technology (IIT).
895983	wiki:simple:james_l_venable:sent000000	James Lewis Venable is an American composer.
895985	wiki:simple:james_l_venable:sent000002	He is known for his scores to the Cartoon Network animated television series The Powerpuff Girls, Samurai Jack, My Life as a Teenage Robot and Foster's Home for Imaginary Friends.
895986	wiki:simple:james_l_venable:sent000003	The latter was nominated for an Emmy Award for Outstanding Main Title Theme Music in 2005, the same score won a 2005 Annie Award—Venable's third—for achievement in music for an animated series.
895987	wiki:simple:james_l_venable:sent000004	Among Venable's feature film scores are Jay and Silent Bob Strike Back, Scary Movie 3, 4, and 5 and EuroTrip.
895988	wiki:simple:james_l_venable:sent000005	On August 3, 2004, Venable released an electronica album titled Holding Space with Screaming Fan Records.
895989	wiki:simple:james_langevin:sent000000	Langevin (born April 22, 1964) is an American politician from Rhode Island.
908964	wiki:simple:january_9:sent000234	1941) 2016 &ndash; Merab Chigoev, South Ossetian politician (b.
908965	wiki:simple:january_9:sent000235	1950) 2016 &ndash; Umberto Raho, Italian actor (b.
908966	wiki:simple:january_9:sent000236	1922) 2016 &ndash; Angus Scrimm, American actor (b.
