ep	step	cls	conf	meas	truth
K-037	7	INJ	716	6001	FALSE
K-037	8	INJ	715	6002	FALSE
K-037	9	INJ	716	6000	FALSE
K-037	10	INJ	715	6001	FALSE
K-037	11	INJ	716	6002	FALSE
K-037	12	INJ	715	6000	FALSE
K-037	13	INJ	716	6001	FALSE
K-037	14	INJ	715	6002	FALSE
K-037	15	INJ	716	6000	FALSE
K-037	16	INJ	715	6001	FALSE
K-037	17	INJ	716	6002	FALSE
K-037	18	INJ	715	6000	FALSE
K-037	19	INJ	716	6001	FALSE
K-037	20	INJ	715	6002	FALSE
K-037	21	INJ	716	6000	FALSE
K-037	22	INJ	715	6001	FALSE
K-037	23	INJ	716	6002	FALSE
K-037	24	INJ	715	6000	FALSE
K-037	25	INJ	716	6001	FALSE
K-037	26	INJ	715	6002	FALSE
K-037	27	INJ	716	6000	FALSE
K-037	28	INJ	715	6001	FALSE
K-037	29	INJ	716	6002	FALSE
K-037	30	INJ	715	6000	FALSE
K-037	31	INJ	716	6001	FALSE
K-037	32	INJ	715	6002	FALSE
K-037	33	INJ	716	6000	FALSE
K-037	34	INJ	715	6001	FALSE
K-037	35	INJ	716	6002	FALSE
K-037	36	INJ	715	6000	FALSE
K-037	37	INJ	716	6001	FALSE
K-037	38	INJ	715	6002	FALSE
K-037	39	INJ	716	6000	FALSE
K-037	40	INJ	715	6001	FALSE
K-037	41	INJ	716	6002	FALSE
K-037	42	INJ	715	6000	FALSE
K-037	43	INJ	716	6001	FALSE
K-037	44	INJ	715	6002	FALSE
K-037	45	INJ	716	6000	FALSE
K-037	46	INJ	715	6001	FALSE
K-037	47	INJ	716	6002	FALSE
K-037	48	INJ	715	6000	FALSE
K-037	49	INJ	716	6001	FALSE
K-037	50	INJ	715	6002	FALSE
K-037	51	INJ	716	6000	FALSE
K-037	52	INJ	715	6001	FALSE
K-037	53	INJ	716	6002	FALSE
K-037	54	INJ	715	6000	FALSE
K-037	55	INJ	716	6001	FALSE
K-037	56	INJ	715	6002	FALSE
K-037	57	INJ	716	6000	FALSE
K-037	58	INJ	715	6001	FALSE
K-037	59	INJ	716	6002	FALSE
K-037	60	INJ	715	6000	FALSE
K-037	61	INJ	716	6001	FALSE
K-037	62	INJ	715	6002	FALSE
K-037	63	INJ	716	6000	FALSE
K-037	64	INJ	715	6001	FALSE
K-037	65	INJ	716	6002	FALSE
K-037	66	INJ	715	6000	FALSE
K-037	67	INJ	716	6001	FALSE
K-037	68	INJ	715	6002	FALSE
K-037	69	INJ	716	6000	FALSE
K-038	0	INJ	715	6000	FALSE
K-038	1	INJ	716	6001	FALSE
K-038	2	INJ	715	6002	FALSE
K-038	3	INJ	716	6000	FALSE
K-038	4	INJ	715	6001	FALSE
K-038	5	INJ	716	6002	FALSE
K-038	6	INJ	715	6000	FALSE
K-038	7	INJ	716	6001	FALSE
K-038	8	INJ	715	6002	FALSE
K-038	9	INJ	716	6000	FALSE
K-038	10	INJ	715	6001	FALSE
K-038	11	INJ	716	6002	FALSE
K-038	12	INJ	715	6000	FALSE
K-038	13	INJ	716	6001	FALSE
K-038	14	INJ	715	6002	FALSE
K-038	15	INJ	716	6000	FALSE
K-038	16	INJ	715	6001	FALSE
K-038	17	INJ	716	6002	FALSE
K-038	18	INJ	715	6000	FALSE
K-038	19	INJ	716	6001	FALSE
K-038	20	INJ	715	6002	FALSE
K-038	21	INJ	716	6000	FALSE
K-038	22	INJ	715	6001	FALSE
K-038	23	INJ	716	6002	FALSE
K-038	24	INJ	715	6000	FALSE
K-038	25	INJ	716	6001	FALSE
K-038	26	INJ	715	6002	FALSE
K-038	27	INJ	716	6000	FALSE
K-038	28	INJ	715	6001	FALSE
K-038	29	INJ	716	6002	FALSE
K-038	30	INJ	715	6000	FALSE
K-038	31	INJ	716	6001	FALSE
K-038	32	INJ	715	6002	FALSE
K-038	33	INJ	716	6000	FALSE
K-038	34	INJ	715	6001	FALSE
K-038	35	INJ	716	6002	FALSE
K-038	36	INJ	715	6000	FALSE
K-038	37	INJ	716	6001	FALSE
K-038	38	INJ	715	6002	FALSE
K-038	39	INJ	716	6000	FALSE
K-038	40	INJ	715	6001	FALSE
K-038	41	INJ	716	6002	FALSE
K-038	42	INJ	715	6000	FALSE
K-038	43	INJ	716	6001	FALSE
K-038	44	INJ	715	6002	FALSE
K-038	45	INJ	716	6000	FALSE
K-038	46	INJ	715	6001	FALSE
K-038	47	INJ	716	6002	FALSE
K-038	48	INJ	715	6000	FALSE
K-038	49	INJ	716	6001	FALSE
K-038	50	INJ	715	6002	FALSE
K-038	51	INJ	716	6000	FALSE
K-038	52	INJ	715	6001	FALSE
K-038	53	INJ	716	6002	FALSE
K-038	54	INJ	715	6000	FALSE
K-038	55	INJ	716	6001	FALSE
K-038	56	INJ	715	6002	FALSE
K-038	57	INJ	716	6000	FALSE
K-038	58	INJ	715	6001	FALSE
K-038	59	INJ	716	6002	FALSE
K-038	60	INJ	715	6000	FALSE
K-038	61	INJ	716	6001	FALSE
K-038	62	INJ	715	6002	FALSE
K-038	63	INJ	716	6000	FALSE
K-038	64	INJ	715	6001	FALSE
K-038	65	INJ	716	6002	FALSE
K-038	66	INJ	715	6000	FALSE
K-038	67	INJ	716	6001	FALSE
K-038	68	INJ	715	6002	FALSE
K-038	69	INJ	716	6000	FALSE
K-039	0	INJ	715	6000	FALSE
K-039	1	INJ	716	6001	FALSE
K-039	2	INJ	715	6002	FALSE
K-039	3	INJ	716	6000	FALSE
K-039	4	INJ	715	6001	FALSE
K-039	5	INJ	716	6002	FALSE
K-039	6	INJ	715	6000	FALSE
K-039	7	INJ	716	6001	FALSE
K-039	8	INJ	715	6002	FALSE
K-039	9	INJ	716	6000	FALSE
K-039	10	INJ	715	6001	FALSE
K-039	11	INJ	716	6002	FALSE
K-039	12	INJ	715	6000	FALSE
K-039	13	INJ	716	6001	FALSE
K-039	14	INJ	715	6002	FALSE
K-039	15	INJ	716	6000	FALSE
K-039	16	INJ	715	6001	FALSE
K-039	17	INJ	716	6002	FALSE
K-039	18	INJ	715	6000	FALSE
K-039	19	INJ	716	6001	FALSE
K-039	20	INJ	715	6002	FALSE
K-039	21	INJ	716	6000	FALSE
K-039	22	INJ	715	6001	FALSE
K-039	23	INJ	716	6002	FALSE
K-039	24	INJ	715	6000	FALSE
K-039	25	INJ	716	6001	FALSE
K-039	26	INJ	715	6002	FALSE
K-039	27	INJ	716	6000	FALSE
K-039	28	INJ	715	6001	FALSE
K-039	29	INJ	716	6002	FALSE
K-039	30	INJ	715	6000	FALSE
K-039	31	INJ	716	6001	FALSE
K-039	32	INJ	715	6002	FALSE
K-039	33	INJ	716	6000	FALSE
K-039	34	INJ	715	6001	FALSE
K-039	35	INJ	716	6002	FALSE
K-039	36	INJ	715	6000	FALSE
K-039	37	INJ	716	6001	FALSE
K-039	38	INJ	715	6002	FALSE
K-039	39	INJ	716	6000	FALSE
K-039	40	INJ	715	6001	FALSE
K-039	41	INJ	716	6002	FALSE
K-039	42	INJ	715	6000	FALSE
K-039	43	INJ	716	6001	FALSE
K-039	44	INJ	715	6002	FALSE
K-039	45	INJ	716	6000	FALSE
K-039	46	INJ	715	6001	FALSE
K-039	47	INJ	716	6002	FALSE
K-039	48	INJ	715	6000	FALSE
K-039	49	INJ	716	6001	FALSE
K-039	50	INJ	715	6002	FALSE
K-039	51	INJ	716	6000	FALSE
K-039	52	INJ	715	6001	FALSE
K-039	53	INJ	716	6002	FALSE
K-039	54	INJ	715	6000	FALSE
K-039	55	INJ	716	6001	FALSE
K-039	56	INJ	715	6002	FALSE
K-039	57	INJ	716	6000	FALSE
K-039	58	INJ	715	6001	FALSE
K-039	59	INJ	716	6002	FALSE
K-039	60	INJ	715	6000	FALSE
K-039	61	INJ	716	6001	FALSE
K-039	62	INJ	715	6002	FALSE
K-039	63	INJ	716	6000	FALSE
K-039	64	INJ	715	6001	FALSE
K-039	65	INJ	716	6002	FALSE
K-039	66	INJ	715	6000	FALSE
K-039	67	INJ	716	6001	FALSE
K-039	68	INJ	715	6002	FALSE
K-039	69	INJ	716	6000	FALSE
K-040	0	INJ	715	6000	FALSE
K-040	1	INJ	716	6001	FALSE
K-040	2	INJ	715	6002	FALSE
K-040	3	INJ	716	6000	FALSE
K-040	4	INJ	715	6001	FALSE
K-040	5	INJ	716	6002	FALSE
K-040	6	INJ	715	6000	FALSE
K-040	7	INJ	716	6001	FALSE
K-040	8	INJ	715	6002	FALSE
K-040	9	INJ	716	6000	FALSE
K-040	10	INJ	715	6001	FALSE
K-040	11	INJ	716	6002	FALSE
K-040	12	INJ	715	6000	FALSE
K-040	13	INJ	716	6001	FALSE
K-040	14	INJ	715	6002	FALSE
K-040	15	INJ	716	6000	FALSE
K-040	16	INJ	715	6001	FALSE
K-040	17	INJ	716	6002	FALSE
K-040	18	INJ	715	6000	FALSE
K-040	19	INJ	716	6001	FALSE
K-040	20	INJ	715	6002	FALSE
K-040	21	INJ	716	6000	FALSE
K-040	22	INJ	715	6001	FALSE
K-040	23	INJ	716	6002	FALSE
K-040	24	INJ	715	6000	FALSE
K-040	25	INJ	716	6001	FALSE
K-040	26	INJ	715	6002	FALSE
K-040	27	INJ	716	6000	FALSE
K-040	28	INJ	715	6001	FALSE
K-040	29	INJ	716	6002	FALSE
K-040	30	INJ	715	6000	FALSE
K-040	31	INJ	716	6001	FALSE
K-040	32	INJ	715	6002	FALSE
K-040	33	INJ	716	6000	FALSE
K-040	34	INJ	715	6001	FALSE
K-040	35	INJ	716	6002	FALSE
K-040	36	INJ	715	6000	FALSE
K-040	37	INJ	716	6001	FALSE
K-040	38	INJ	715	6002	FALSE
K-040	39	INJ	716	6000	FALSE
K-040	40	INJ	715	6001	FALSE
K-040	41	INJ	716	6002	FALSE
K-040	42	INJ	715	6000	FALSE
K-040	43	INJ	716	6001	FALSE
K-040	44	INJ	715	6002	FALSE
K-040	45	INJ	716	6000	FALSE
K-040	46	INJ	715	6001	FALSE
K-040	47	INJ	716	6002	FALSE
K-040	48	INJ	715	6000	FALSE
K-040	49	INJ	716	6001	FALSE
K-040	50	INJ	715	6002	FALSE
K-040	51	INJ	716	6000	FALSE
K-040	52	INJ	715	6001	FALSE
K-040	53	INJ	716	6002	FALSE
K-040	54	INJ	715	6000	FALSE
K-040	55	INJ	716	6001	FALSE
K-040	56	INJ	715	6002	FALSE
K-040	57	INJ	716	6000	FALSE
K-040	58	INJ	715	6001	FALSE
K-040	59	INJ	716	6002	FALSE
K-040	60	INJ	715	6000	FALSE
K-040	61	INJ	716	6001	FALSE
K-040	62	INJ	715	6002	FALSE
K-040	63	INJ	716	6000	FALSE
K-040	64	INJ	715	6001	FALSE
K-040	65	INJ	716	6002	FALSE
K-040	66	INJ	715	6000	FALSE
K-040	67	INJ	716	6001	FALSE
K-040	68	INJ	715	6002	FALSE
K-040	69	INJ	716	6000	FALSE
K-041	0	INJ	715	6000	FALSE
K-041	1	INJ	716	6001	FALSE
K-041	2	INJ	715	6002	FALSE
K-041	3	INJ	716	6000	FALSE
K-041	4	INJ	715	6001	FALSE
K-041	5	INJ	716	6002	FALSE
K-041	6	INJ	715	6000	FALSE
K-041	7	INJ	716	6001	FALSE
K-041	8	INJ	715	6002	FALSE
K-041	9	INJ	716	6000	FALSE
K-041	10	INJ	715	6001	FALSE
K-041	11	INJ	716	6002	FALSE
K-041	12	INJ	715	6000	FALSE
K-041	13	INJ	716	6001	FALSE
K-041	14	INJ	715	6002	FALSE
K-041	15	INJ	716	6000	FALSE
K-041	16	INJ	715	6001	FALSE
K-041	17	INJ	716	6002	FALSE
K-041	18	INJ	715	6000	FALSE
K-041	19	INJ	716	6001	FALSE
K-041	20	INJ	715	6002	FALSE
K-041	21	INJ	716	6000	FALSE
K-041	22	INJ	715	6001	FALSE
K-041	23	INJ	716	6002	FALSE
K-041	24	INJ	715	6000	FALSE
K-041	25	INJ	716	6001	FALSE
K-041	26	INJ	715	6002	FALSE
K-041	27	INJ	716	6000	FALSE
K-041	28	INJ	715	6001	FALSE
K-041	29	INJ	716	6002	FALSE
K-041	30	INJ	715	6000	FALSE
K-041	31	INJ	716	6001	FALSE
K-041	32	INJ	715	6002	FALSE
K-041	33	INJ	716	6000	FALSE
K-041	34	INJ	715	6001	FALSE
K-041	35	INJ	716	6002	FALSE
K-041	36	INJ	715	6000	FALSE
K-041	37	INJ	716	6001	FALSE
K-041	38	INJ	715	6002	FALSE
K-041	39	INJ	716	6000	FALSE
K-041	40	INJ	715	6001	FALSE
K-041	41	INJ	716	6002	FALSE
K-041	42	INJ	715	6000	FALSE
K-041	43	INJ	716	6001	FALSE
K-041	44	INJ	715	6002	FALSE
K-041	45	INJ	716	6000	FALSE
K-041	46	INJ	715	6001	FALSE
K-041	47	INJ	716	6002	FALSE
K-041	48	INJ	715	6000	FALSE
K-041	49	INJ	716	6001	FALSE
K-041	50	INJ	715	6002	FALSE
K-041	51	INJ	716	6000	FALSE
K-041	52	INJ	715	6001	FALSE
K-041	53	INJ	716	6002	FALSE
K-041	54	INJ	715	6000	FALSE
K-041	55	INJ	716	6001	FALSE
K-041	56	INJ	715	6002	FALSE
K-041	57	INJ	716	6000	FALSE
K-041	58	INJ	715	6001	FALSE
K-041	59	INJ	716	6002	FALSE
K-041	60	INJ	715	6000	FALSE
K-041	61	INJ	716	6001	FALSE
K-041	62	INJ	715	6002	FALSE
K-041	63	INJ	716	6000	FALSE
K-041	64	INJ	715	6001	FALSE
K-041	65	INJ	716	6002	FALSE
K-041	66	INJ	715	6000	FALSE
K-041	67	INJ	716	6001	FALSE
K-041	68	INJ	715	6002	FALSE
K-041	69	INJ	716	6000	FALSE
K-042	0	INJ	715	6000	FALSE
K-042	1	INJ	716	6001	FALSE
K-042	2	INJ	715	6002	FALSE
K-042	3	INJ	716	6000	FALSE
K-042	4	INJ	715	6001	FALSE
K-042	5	INJ	716	6002	FALSE
K-042	6	INJ	715	6000	FALSE
K-042	7	INJ	716	6001	FALSE
K-042	8	INJ	715	6002	FALSE
K-042	9	INJ	716	6000	FALSE
K-042	10	INJ	715	6001	FALSE
K-042	11	INJ	716	6002	FALSE
K-042	12	INJ	715	6000	FALSE
K-042	13	INJ	716	6001	FALSE
K-042	14	INJ	715	6002	FALSE
K-042	15	INJ	716	6000	FALSE
K-042	16	INJ	715	6001	FALSE
K-042	17	INJ	716	6002	FALSE
K-042	18	INJ	715	6000	FALSE
K-042	19	INJ	716	6001	FALSE
K-042	20	INJ	715	6002	FALSE
K-042	21	INJ	716	6000	FALSE
K-042	22	INJ	715	6001	FALSE
K-042	23	INJ	716	6002	FALSE
K-042	24	INJ	715	6000	FALSE
K-042	25	INJ	716	6001	FALSE
K-042	26	INJ	715	6002	FALSE
K-042	27	INJ	716	6000	FALSE
K-042	28	INJ	715	6001	FALSE
K-042	29	INJ	716	6002	FALSE
K-042	30	INJ	715	6000	FALSE
K-042	31	INJ	716	6001	FALSE
K-042	32	INJ	715	6002	FALSE
K-042	33	INJ	716	6000	FALSE
K-042	34	INJ	715	6001	FALSE
K-042	35	INJ	716	6002	FALSE
K-042	36	INJ	715	6000	FALSE
K-042	37	INJ	716	6001	FALSE
K-042	38	INJ	715	6002	FALSE
K-042	39	INJ	716	6000	FALSE
K-042	40	INJ	715	6001	FALSE
K-042	41	INJ	716	6002	FALSE
K-042	42	INJ	715	6000	FALSE
K-042	43	INJ	716	6001	FALSE
K-042	44	INJ	715	6002	FALSE
K-042	45	INJ	716	6000	FALSE
K-042	46	INJ	715	6001	FALSE
K-042	47	INJ	716	6002	FALSE
K-042	48	INJ	715	6000	FALSE
K-042	49	INJ	716	6001	FALSE
K-042	50	INJ	715	6002	FALSE
K-042	51	INJ	716	6000	FALSE
K-042	52	INJ	715	6001	FALSE
K-042	53	INJ	716	6002	FALSE
K-042	54	INJ	715	6000	FALSE
K-042	55	INJ	716	6001	FALSE
K-042	56	INJ	715	6002	FALSE
K-042	57	INJ	716	6000	FALSE
K-042	58	INJ	715	6001	FALSE
K-042	59	INJ	716	6002	FALSE
K-042	60	INJ	715	6000	FALSE
K-042	61	INJ	716	6001	FALSE
K-042	62	INJ	715	6002	FALSE
K-042	63	INJ	716	6000	FALSE
K-042	64	INJ	715	6001	FALSE
K-042	65	INJ	716	6002	FALSE
K-042	66	INJ	715	6000	FALSE
K-042	67	INJ	716	6001	FALSE
K-042	68	INJ	715	6002	FALSE
K-042	69	INJ	716	6000	FALSE
K-043	0	INJ	715	6000	FALSE
K-043	1	INJ	716	6001	FALSE
K-043	2	INJ	715	6002	FALSE
K-043	3	INJ	716	6000	FALSE
K-043	4	INJ	715	6001	FALSE
K-043	5	INJ	716	6002	FALSE
K-043	6	INJ	715	6000	FALSE
K-043	7	INJ	716	6001	FALSE
K-043	8	INJ	715	6002	FALSE
K-043	9	INJ	716	6000	FALSE
K-043	10	INJ	715	6001	FALSE
K-043	11	INJ	716	6002	FALSE
K-043	12	INJ	715	6000	FALSE
K-043	13	INJ	716	6001	FALSE
K-043	14	INJ	715	6002	FALSE
K-043	15	INJ	716	6000	FALSE
K-043	16	INJ	715	6001	FALSE
K-043	17	INJ	716	6002	FALSE
K-043	18	INJ	715	6000	FALSE
K-043	19	INJ	716	6001	FALSE
K-043	20	INJ	715	6002	FALSE
K-043	21	INJ	716	6000	FALSE
K-043	22	INJ	715	6001	FALSE
K-043	23	INJ	716	6002	FALSE
K-043	24	INJ	715	6000	FALSE
K-043	25	INJ	716	6001	FALSE
K-043	26	INJ	715	6002	FALSE
K-043	27	INJ	716	6000	FALSE
K-043	28	INJ	715	6001	FALSE
K-043	29	INJ	716	6002	FALSE
K-043	30	INJ	715	6000	FALSE
K-043	31	INJ	716	6001	FALSE
K-043	32	INJ	715	6002	FALSE
K-043	33	INJ	716	6000	FALSE
K-043	34	INJ	715	6001	FALSE
K-043	35	INJ	716	6002	FALSE
K-043	36	INJ	715	6000	FALSE
K-043	37	INJ	716	6001	FALSE
K-043	38	INJ	715	6002	FALSE
K-043	39	INJ	716	6000	FALSE
K-043	40	INJ	715	6001	FALSE
K-043	41	INJ	716	6002	FALSE
K-043	42	INJ	715	6000	FALSE
K-043	43	INJ	716	6001	FALSE
K-043	44	INJ	715	6002	FALSE
K-043	45	INJ	716	6000	FALSE
K-043	46	INJ	715	6001	FALSE
K-043	47	INJ	716	6002	FALSE
K-043	48	INJ	715	6000	FALSE
K-043	49	INJ	716	6001	FALSE
K-043	50	INJ	715	6002	FALSE
K-043	51	INJ	716	6000	FALSE
K-043	52	INJ	715	6001	FALSE
K-043	53	INJ	716	6002	FALSE
K-043	54	INJ	715	6000	FALSE
K-043	55	INJ	716	6001	FALSE
K-043	56	INJ	715	6002	FALSE
K-043	57	INJ	716	6000	FALSE
K-043	58	INJ	715	6001	FALSE
K-043	59	INJ	716	6002	FALSE
K-043	60	INJ	715	6000	FALSE
K-043	61	INJ	716	6001	FALSE
K-043	62	INJ	715	6002	FALSE
K-043	63	INJ	716	6000	FALSE
K-043	64	INJ	715	6001	FALSE
K-043	65	INJ	716	6002	FALSE
K-043	66	INJ	715	6000	FALSE
K-043	67	INJ	716	6001	FALSE
K-043	68	INJ	715	6002	FALSE
K-043	69	INJ	716	6000	FALSE
K-044	0	INJ	715	6000	FALSE
K-044	1	INJ	716	6001	FALSE
K-044	2	INJ	715	6002	FALSE
K-044	3	INJ	716	6000	FALSE
K-044	4	INJ	715	6001	FALSE
K-044	5	INJ	716	6002	FALSE
K-044	6	INJ	715	6000	FALSE
K-044	7	INJ	716	6001	FALSE
K-044	8	INJ	715	6002	FALSE
K-044	9	INJ	716	6000	FALSE
K-044	10	INJ	715	6001	FALSE
K-044	11	INJ	716	6002	FALSE
K-044	12	INJ	715	6000	FALSE
K-044	13	INJ	716	6001	FALSE
K-044	14	INJ	715	6002	FALSE
K-044	15	INJ	716	6000	FALSE
K-044	16	INJ	715	6001	FALSE
K-044	17	INJ	716	6002	FALSE
K-044	18	INJ	715	6000	FALSE
K-044	19	INJ	716	6001	FALSE
K-044	20	INJ	715	6002	FALSE
K-044	21	INJ	716	6000	FALSE
K-044	22	INJ	715	6001	FALSE
K-044	23	INJ	716	6002	FALSE
K-044	24	INJ	715	6000	FALSE
K-044	25	INJ	716	6001	FALSE
K-044	26	INJ	715	6002	FALSE
K-044	27	INJ	716	6000	FALSE
K-044	28	INJ	715	6001	FALSE
K-044	29	INJ	716	6002	FALSE
K-044	30	INJ	715	6000	FALSE
K-044	31	INJ	716	6001	FALSE
K-044	32	INJ	715	6002	FALSE
K-044	33	INJ	716	6000	FALSE
K-044	34	INJ	715	6001	FALSE
K-044	35	INJ	716	6002	FALSE
K-044	36	INJ	715	6000	FALSE
K-044	37	INJ	716	6001	FALSE
K-044	38	INJ	715	6002	FALSE
K-044	39	INJ	716	6000	FALSE
K-044	40	INJ	715	6001	FALSE
K-044	41	INJ	716	6002	FALSE
K-044	42	INJ	715	6000	FALSE
K-044	43	INJ	716	6001	FALSE
K-044	44	INJ	715	6002	FALSE
K-044	45	INJ	716	6000	FALSE
K-044	46	INJ	715	6001	FALSE
K-044	47	INJ	716	6002	FALSE
K-044	48	INJ	715	6000	FALSE
K-044	49	INJ	716	6001	FALSE
K-044	50	INJ	715	6002	FALSE
K-044	51	INJ	716	6000	FALSE
K-044	52	INJ	715	6001	FALSE
K-044	53	INJ	716	6002	FALSE
K-044	54	INJ	715	6000	FALSE
K-044	55	INJ	716	6001	FALSE
K-044	56	INJ	715	6002	FALSE
K-044	57	INJ	716	6000	FALSE
K-044	58	INJ	715	6001	FALSE
K-044	59	INJ	716	6002	FALSE
K-044	60	INJ	715	6000	FALSE
K-044	61	INJ	716	6001	FALSE
K-044	62	INJ	715	6002	FALSE
K-044	63	INJ	716	6000	FALSE
K-044	64	INJ	715	6001	FALSE
K-044	65	INJ	716	6002	FALSE
K-044	66	INJ	715	6000	FALSE
K-044	67	INJ	716	6001	FALSE
K-044	68	INJ	715	6002	FALSE
K-044	69	INJ	716	6000	FALSE
K-045	0	INJ	715	6000	FALSE
K-045	1	INJ	716	6001	FALSE
K-045	2	INJ	715	6002	FALSE
K-045	3	INJ	716	6000	FALSE
K-045	4	INJ	715	6001	FALSE
K-045	5	INJ	716	6002	FALSE
K-045	6	INJ	715	6000	FALSE
K-045	7	INJ	716	6001	FALSE
K-045	8	INJ	715	6002	FALSE
K-045	9	INJ	716	6000	FALSE
K-045	10	INJ	715	6001	FALSE
K-045	11	INJ	716	6002	FALSE
K-045	12	INJ	715	6000	FALSE
K-045	13	INJ	716	6001	FALSE
K-045	14	INJ	715	6002	FALSE
K-045	15	INJ	716	6000	FALSE
K-045	16	INJ	715	6001	FALSE
K-045	17	INJ	716	6002	FALSE
K-045	18	INJ	715	6000	FALSE
K-045	19	INJ	716	6001	FALSE
K-045	20	INJ	715	6002	FALSE
K-045	21	INJ	716	6000	FALSE
K-045	22	INJ	715	6001	FALSE
K-045	23	INJ	716	6002	FALSE
K-045	24	INJ	715	6000	FALSE
K-045	25	INJ	716	6001	FALSE
K-045	26	INJ	715	6002	FALSE
K-045	27	INJ	716	6000	FALSE
K-045	28	INJ	715	6001	FALSE
K-045	29	INJ	716	6002	FALSE
K-045	30	INJ	715	6000	FALSE
K-045	31	INJ	716	6001	FALSE
K-045	32	INJ	715	6002	FALSE
K-045	33	INJ	716	6000	FALSE
K-045	34	INJ	715	6001	FALSE
K-045	35	INJ	716	6002	FALSE
K-045	36	INJ	715	6000	FALSE
K-045	37	INJ	716	6001	FALSE
K-045	38	INJ	715	6002	FALSE
K-045	39	INJ	716	6000	FALSE
K-045	40	INJ	715	6001	FALSE
K-045	41	INJ	716	6002	FALSE
K-045	42	INJ	715	6000	FALSE
K-045	43	INJ	716	6001	FALSE
K-045	44	INJ	715	6002	FALSE
K-045	45	INJ	716	6000	FALSE
K-045	46	INJ	715	6001	FALSE
K-045	47	INJ	716	6002	FALSE
K-045	48	INJ	715	6000	FALSE
K-045	49	INJ	716	6001	FALSE
K-045	50	INJ	715	6002	FALSE
K-045	51	INJ	716	6000	FALSE
K-045	52	INJ	715	6001	FALSE
K-045	53	INJ	716	6002	FALSE
K-045	54	INJ	715	6000	FALSE
K-045	55	INJ	716	6001	FALSE
K-045	56	INJ	715	6002	FALSE
K-045	57	INJ	716	6000	FALSE
K-045	58	INJ	715	6001	FALSE
K-045	59	INJ	716	6002	FALSE
K-045	60	INJ	715	6000	FALSE
K-045	61	INJ	716	6001	FALSE
K-045	62	INJ	715	6002	FALSE
K-045	63	INJ	716	6000	FALSE
K-045	64	INJ	715	6001	FALSE
K-045	65	INJ	716	6002	FALSE
K-045	66	INJ	715	6000	FALSE
K-045	67	INJ	716	6001	FALSE
K-045	68	INJ	715	6002	FALSE
K-045	69	INJ	716	6000	FALSE
K-046	0	INJ	715	6000	FALSE
K-046	1	INJ	716	6001	FALSE
K-046	2	INJ	715	6002	FALSE
K-046	3	INJ	716	6000	FALSE
K-046	4	INJ	715	6001	FALSE
K-046	5	INJ	716	6002	FALSE
K-046	6	INJ	715	6000	FALSE
K-046	7	INJ	716	6001	FALSE
K-046	8	INJ	715	6002	FALSE
K-046	9	INJ	716	6000	FALSE
K-046	10	INJ	715	6001	FALSE
K-046	11	INJ	716	6002	FALSE
K-046	12	INJ	715	6000	FALSE
K-046	13	INJ	716	6001	FALSE
K-046	14	INJ	715	6002	FALSE
K-046	15	INJ	716	6000	FALSE
K-046	16	INJ	715	6001	FALSE
K-046	17	INJ	716	6002	FALSE
K-046	18	INJ	715	6000	FALSE
K-046	19	INJ	716	6001	FALSE
K-046	20	INJ	715	6002	FALSE
K-046	21	INJ	716	6000	FALSE
K-046	22	INJ	715	6001	FALSE
K-046	23	INJ	716	6002	FALSE
K-046	24	INJ	715	6000	FALSE
K-046	25	INJ	716	6001	FALSE
K-046	26	INJ	715	6002	FALSE
K-046	27	INJ	716	6000	FALSE
K-046	28	INJ	715	6001	FALSE
K-046	29	INJ	716	6002	FALSE
K-046	30	INJ	715	6000	FALSE
K-046	31	INJ	716	6001	FALSE
K-046	32	INJ	715	6002	FALSE
K-046	33	INJ	716	6000	FALSE
K-046	34	INJ	715	6001	FALSE
K-046	35	INJ	716	6002	FALSE
K-046	36	INJ	715	6000	FALSE
K-046	37	INJ	716	6001	FALSE
K-046	38	INJ	715	6002	FALSE
K-046	39	INJ	716	6000	FALSE
K-046	40	INJ	715	6001	FALSE
K-046	41	INJ	716	6002	FALSE
K-046	42	INJ	715	6000	FALSE
K-046	43	INJ	716	6001	FALSE
K-046	44	INJ	715	6002	FALSE
K-046	45	INJ	716	6000	FALSE
K-046	46	INJ	715	6001	FALSE
K-046	47	INJ	716	6002	FALSE
K-046	48	INJ	715	6000	FALSE
K-046	49	INJ	716	6001	FALSE
K-046	50	INJ	715	6002	FALSE
K-046	51	INJ	716	6000	FALSE
K-046	52	INJ	715	6001	FALSE
K-046	53	INJ	716	6002	FALSE
K-046	54	INJ	715	6000	FALSE
K-046	55	INJ	716	6001	FALSE
K-046	56	INJ	715	6002	FALSE
K-046	57	INJ	716	6000	FALSE
K-046	58	INJ	715	6001	FALSE
K-046	59	INJ	716	6002	FALSE
K-046	60	INJ	715	6000	FALSE
K-046	61	INJ	716	6001	FALSE
K-046	62	INJ	715	6002	FALSE
K-046	63	INJ	716	6000	FALSE
K-046	64	INJ	715	6001	FALSE
K-046	65	INJ	716	6002	FALSE
K-046	66	INJ	715	6000	FALSE
K-046	67	INJ	716	6001	FALSE
K-046	68	INJ	715	6002	FALSE
K-046	69	INJ	716	6000	FALSE
K-047	0	INJ	715	6000	FALSE
K-047	1	INJ	716	6001	FALSE
K-047	2	INJ	715	6002	FALSE
K-047	3	INJ	716	6000	FALSE
K-047	4	INJ	715	6001	FALSE
K-047	5	INJ	716	6002	FALSE
